Sample_name,Locus,sample_id,Hash,nReads
35,LerayXT,KAY_25-b,a40861d14ef1bef9864fbb7928c7aa7e8c288099,16
35,LerayXT,KAY_25-b,7310dcc0eabb15f0cde907e72f2aafb52096d131,19
35,LerayXT,KAY_25-b,ffa9af3c2e6fcacb587d5aa3b7b6b27b726ffdfb,11
35,LerayXT,KAY_25-b,6557287ee95bd28649e2e88fbb7b310863ae6595,3
35,LerayXT,KAY_25-b,522d02c4475c11c17dcd9770b9e5c136503b4d42,13
35,LerayXT,KAY_25-b,7432c361bf709fea9f5fc02ba476a7bfa5d1095b,9
35,LerayXT,KAY_25-b,b3b7552ad4cb087f2533f45f05c840503002203e,16
35,LerayXT,KAY_25-b,f37d0ca29573f440ce972934232e5b2fc01d44e6,54
35,LerayXT,KAY_25-b,70626984b724dcd62947c4f8c5578fc466b7256a,32
35,LerayXT,KAY_25-b,f264be3fa911e781a0baff5a6abae417f3a87c20,4
35,LerayXT,KAY_25-b,3cd7ffe0e7e2ebb06b146418a6ca394477c6454f,18
35,LerayXT,KAY_25-b,2764f37c60bde94d8344630d71399fa0de619654,9
35,LerayXT,KAY_25-b,9e41ce323b4c47f3ff1ec39077746c4ac28e853d,3
35,LerayXT,KAY_25-b,623e26070367ae0f4051187e1759400fcff0b049,40
35,LerayXT,KAY_25-b,df02a86fe8fe9b310bf90c036dc74d315a92e3ab,13
35,LerayXT,KAY_25-b,6f4f2097e6706589ebb24c6130fa4c5c99da0e53,35
35,LerayXT,KAY_25-b,53a42320ad54c94dd0b9df11c17504705399e4bf,9
35,LerayXT,KAY_25-b,77bbabba9628df945b70defcd84f3c74e94cddd4,27
35,LerayXT,KAY_25-b,1497452dff06a391cc8d3f33c50eefc5ed4a6f4a,27
35,LerayXT,KAY_25-b,d1890f68a453f28f4a39fdece8fdd855bd7bd310,25
35,LerayXT,KAY_25-b,d05933b9ce3d858fcfad30504ea79a8651da5eba,22
35,LerayXT,KAY_25-b,3563ffcffc55df6429626f2ccde3198509c2bf1f,7
35,LerayXT,KAY_25-b,2d1cd4d0f8ee1617b775fb0159a4462dd2048c15,8
35,LerayXT,KAY_25-b,2d7522f12c62f4584a0c92065b40aa2b59bf8b77,2
35,LerayXT,KAY_25-b,7db6e8391225c02001bcb4c249d5afbc9d21a0bf,19
35,LerayXT,KAY_25-b,1ced352eb6cca6a7ede6a5979ef54732e490cab9,18
35,LerayXT,KAY_25-b,1ed61afab33fcb51727114b6b6e767d47876ea12,17
35,LerayXT,KAY_25-b,aa8b0ce33e16af373b209f04674bec43c9ee6f31,17
35,LerayXT,KAY_25-b,d4cca80dc0e54bdf176eba7d91da2091c9ee6938,17
35,LerayXT,KAY_25-b,c213dd9f89e5f46a0ec75c9e4027d99ffc467c2d,5
35,LerayXT,KAY_25-b,ee9aa399b4e77e2e58986d93fbc2a675d761909e,15
35,LerayXT,KAY_25-b,1121a605df7e80d598acec908becc916dd0ca840,14
35,LerayXT,KAY_25-b,035c135c2b278606c468c37d9e45bda43f053d70,12
35,LerayXT,KAY_25-b,60134f020cf60dd2ee6a0aa06a34f4b15d325a04,5
35,LerayXT,KAY_25-b,7130a77b83fc9ce4d65823c7f07bb34fe3432fef,10
35,LerayXT,KAY_25-b,23e07e28b466cb3c41f4b8a82e481c1c4b7552f6,9
35,LerayXT,KAY_25-b,75432b0fea30c2d4b4c51531e4d02c1f3a2032cb,3
35,LerayXT,KAY_25-b,08a95a0f3c88759746909c7af0a6306e27a054c3,8
35,LerayXT,KAY_25-b,86ca345baec9c2a9a59b7e2f1087ddce2aae4471,7
35,LerayXT,KAY_25-b,765571a6aed1283735ff37f001c6b30ff8f087b0,7
35,LerayXT,KAY_25-b,e1fd170a457fbe9910a18be891856bf43afa4128,7
35,LerayXT,KAY_25-b,464b2124e914f6e4fe929d53f8692b9797129950,6
35,LerayXT,KAY_25-b,edd4d34c2128c212a6ea2859d7c3d724d3f9cf31,5
35,LerayXT,KAY_25-b,41b65b9b8328fee409512c8c936b6174be340369,5
35,LerayXT,KAY_25-b,1d35d92f314bc318a386d088511fdeaeea68eaa6,5
35,LerayXT,KAY_25-b,87d1081153ad0795bc12a03097f1982f498f9d4f,5
35,LerayXT,KAY_25-b,30791201a8efdd49335f2e71714e1f385b3643b5,4
35,LerayXT,KAY_25-b,43c50ccbfbcc8a542c69a481e4967592987f6133,4
35,LerayXT,KAY_25-b,4ecd3860f1b2da0088f40a8bdf7a27f9a950380d,3
36,LerayXT,KAY_25-c,9539f6a44c877269198249a8f0b5f957f8854c7e,164210
36,LerayXT,KAY_25-c,6f09afda42df08e5dbcce46aaa716e3203c03cf9,14495
36,LerayXT,KAY_25-c,47bbd1d6e0aacb5d6d4c4778bee6b57013741abd,4325
36,LerayXT,KAY_25-c,af16bf2f97c583b1ded277f88daace8aa697e979,95
36,LerayXT,KAY_25-c,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,80
36,LerayXT,KAY_25-c,f2486ab30b78f195d43d8a83da4387f65ae73ba7,58
36,LerayXT,KAY_25-c,cc66291fabb2eeb03160052caa4455ac202073e2,289
36,LerayXT,KAY_25-c,5589c9fd0b80abb991095d51b0d08322c825b1ab,21
36,LerayXT,KAY_25-c,1c8b16fb8ec494e8e799132635e1a77f390454ed,24
36,LerayXT,KAY_25-c,51342afaf0e2588e3961f2e274b235422d32ae78,187
36,LerayXT,KAY_25-c,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,1843
36,LerayXT,KAY_25-c,f80c71e33339c6a16bcce1ad39d1f7b6e83419b2,6
36,LerayXT,KAY_25-c,5ee8482e3a25aa2e566598c8f01b8cd76493265a,111
36,LerayXT,KAY_25-c,108d4657158923e75cc49074e7b77dd24fbb23ed,954
36,LerayXT,KAY_25-c,197b31ea89b5f3c962916b4e3773b4101a2d888e,112
36,LerayXT,KAY_25-c,b5e585c8e5e138f593919ece61a99beb39bbdcf3,373
36,LerayXT,KAY_25-c,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,626
36,LerayXT,KAY_25-c,80f508ff8834949761b45cfd60ecf7efa5c68e6c,442
36,LerayXT,KAY_25-c,3d20e584d089df6b2c6873f04b82a9ab2b11766f,313
36,LerayXT,KAY_25-c,8350c92fde337ef82049715372edd85678050a7b,334
36,LerayXT,KAY_25-c,0ca68982cbdfb08473acb2009e580ddcd556ef29,128
36,LerayXT,KAY_25-c,ecbcc3bd709776326a720729ad74c020c160aa3a,100
36,LerayXT,KAY_25-c,87cc03f785b8668a067e4ae97988ac6d17ba7be4,390
36,LerayXT,KAY_25-c,c7b403b88247628bd1454b251981d135c0d1d3c8,13
36,LerayXT,KAY_25-c,f0c34e4d87d92d1cc7adbd10134e70d188f79105,37
36,LerayXT,KAY_25-c,688d5e22286ab575831dfbbf494c633e58aa3e6e,220
36,LerayXT,KAY_25-c,30d05a80fc816d5f9103e0b8eea6b44cb8a32446,197
36,LerayXT,KAY_25-c,8dccef8f837f419f5aa403fdb7ce0bf991893c44,162
36,LerayXT,KAY_25-c,ff3d40e755396044b5731c30feb1d0200b74212d,202
36,LerayXT,KAY_25-c,8b2bbda6b6caf99f1a8207f9e235892d85bc10cc,35
36,LerayXT,KAY_25-c,61016a2c8e3ccaa07c89ca8c2773a30f0112120c,44
36,LerayXT,KAY_25-c,b94d3c4f979ae438dd1d91885c0ff8f748a84808,97
36,LerayXT,KAY_25-c,a32b0de74684c27645917449fcb5678f29836163,53
36,LerayXT,KAY_25-c,317a0f4948acf74d0f9571922b285195b7bdac87,25
36,LerayXT,KAY_25-c,dd74a307dc5c5ea23c3818ad3bd29001b81f6add,29
36,LerayXT,KAY_25-c,18e86e065275eff433bb2febbe416879f334a7c4,129
36,LerayXT,KAY_25-c,93e84533e5a5c0188c138461d440897039f39ee7,128
36,LerayXT,KAY_25-c,33eff76a75d9ecf46be0c30ebf4860bab8f9b842,158
36,LerayXT,KAY_25-c,257c359a61f2f3f57891a2e3199ec3b7f780d957,163
36,LerayXT,KAY_25-c,24d793c33398cd75242ae673dda93582e4daaa55,115
36,LerayXT,KAY_25-c,af020f7f3c569ed228c952fd7b7e2157619bd678,106
36,LerayXT,KAY_25-c,7f884b9443cad026642502a6ff6579aecd04a0c3,96
36,LerayXT,KAY_25-c,76212b750992d02bc9696ddabcc65960829fb6ef,37
36,LerayXT,KAY_25-c,fae8b927c8a0aaa705ad5cccd7edfbd7fe55b5bc,28
36,LerayXT,KAY_25-c,da80fec740ba2d28fbb61fb939d6358ed11fbaa5,209
36,LerayXT,KAY_25-c,8d1067844a77e25069c96f847672bee5c2bff0b1,88
36,LerayXT,KAY_25-c,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,19
36,LerayXT,KAY_25-c,dd9e5308150ac01dd7f1eea5387b71247271fe73,11
36,LerayXT,KAY_25-c,51e62de137e94c38f26df10155cb30ea226d70a8,66
36,LerayXT,KAY_25-c,1d76a4fe78c33a9f8ed0ffae2eaf6f7e98c67f90,220
36,LerayXT,KAY_25-c,6cbf780398d3b5f628e2963a59953a4e5c377529,136
36,LerayXT,KAY_25-c,5d73874bdd737cc47f44dc07a900a32fcb059849,49
36,LerayXT,KAY_25-c,d90a2ce5ed640b15bef438ad517b126e7b38a3ce,44
36,LerayXT,KAY_25-c,1524428f324a53ae06608dd4574712bd99ce1d5a,22
36,LerayXT,KAY_25-c,1118c020991a61eac4335e7ad71bae5d5d1b4810,47
36,LerayXT,KAY_25-c,1d58f41f29f2f3d7e85f4e67dc15e14c4ce5f74c,106
36,LerayXT,KAY_25-c,6667a9090bbbf900fc104f144a3f52c731a6e20a,30
36,LerayXT,KAY_25-c,d45686ea5a94fd4d3e5267f7356d800605319ae4,8
36,LerayXT,KAY_25-c,7766ea7f5763a2d7754fac33184bfc3fcf148003,57
36,LerayXT,KAY_25-c,e294b257e9eaf219586d0deec990b0d66720bb9b,27
36,LerayXT,KAY_25-c,d0d312dfcd78e6afa2061d2421c41799852f6d96,36
36,LerayXT,KAY_25-c,72c6895c80f8f981ed6861ae2f7f64b777fad3f2,26
36,LerayXT,KAY_25-c,d939cb29dfcedafaece4bc6bf13513bbeaf6c138,13
36,LerayXT,KAY_25-c,299dc3949016d6418625d0c84925a20716ba3638,142
36,LerayXT,KAY_25-c,48c6f56ed4444516f24238f75511db826ab4bddb,64
36,LerayXT,KAY_25-c,2d5f0d95c42dcc8388a17558ee27b1041afe7f68,57
36,LerayXT,KAY_25-c,ff85c7e35057fd3ae935b8aa42d2f8347161c204,18
36,LerayXT,KAY_25-c,1aff9ef25c61fdfd216f89daba27cdefb4a3505b,44
36,LerayXT,KAY_25-c,51978c11112464a1a09adddc59c80578cdba574b,28
36,LerayXT,KAY_25-c,ab5b44d3168defe6673bb2a51473a6dc26382f55,33
36,LerayXT,KAY_25-c,c6934b30a31a0267d6f1fae6788a7e2911d54f2d,4
36,LerayXT,KAY_25-c,a40861d14ef1bef9864fbb7928c7aa7e8c288099,42
36,LerayXT,KAY_25-c,3bb0040ed119439e44adec7efb7820afd7f233dc,8
36,LerayXT,KAY_25-c,fee223262144af31ecf705f55a1182567424d3d9,46
36,LerayXT,KAY_25-c,7310dcc0eabb15f0cde907e72f2aafb52096d131,61
36,LerayXT,KAY_25-c,2fac253f421ad0938258ea2ffb33dba291920d73,61
36,LerayXT,KAY_25-c,ffa9af3c2e6fcacb587d5aa3b7b6b27b726ffdfb,21
36,LerayXT,KAY_25-c,69baa0e65981306b555d25938e89ca218f31514c,56
36,LerayXT,KAY_25-c,560b682495a0acee0252df0c912a9b1ddbfb68a0,10
36,LerayXT,KAY_25-c,a67a2c17eab145449e6b7eba96d6a97043db5e95,59
36,LerayXT,KAY_25-c,f5c7f80aeb51b338eb5fa67a83826696b4ad199d,5
36,LerayXT,KAY_25-c,ecc0c04e6f443980fbc2e703d0c25206f93d6d77,4
36,LerayXT,KAY_25-c,1ec28046cc3c75217c25ecc8e77d220489d6f443,11
36,LerayXT,KAY_25-c,bac38488da2dd08a7691a242eed55d4338097eba,12
36,LerayXT,KAY_25-c,f264be3fa911e781a0baff5a6abae417f3a87c20,25
36,LerayXT,KAY_25-c,a08461e3c636c8a6c80564fa785e36938ce0d37b,9
36,LerayXT,KAY_25-c,2764f37c60bde94d8344630d71399fa0de619654,18
36,LerayXT,KAY_25-c,5b074c82d4a216d6b6a32b5cc0227d2f4f8f941a,18
36,LerayXT,KAY_25-c,4a171679d41e47d67d132ac5f7a669a4f2e74876,39
36,LerayXT,KAY_25-c,db4f4910c2edda9f9dd60d3cbff840073bf5fd99,37
36,LerayXT,KAY_25-c,b57949f2759ef72fe986ab28e641f624ddef6661,29
36,LerayXT,KAY_25-c,7e2a8b6b7d48c079d9574ae4f1f0a61b2ca4d394,28
36,LerayXT,KAY_25-c,c1cd26cd880b9a8a0cc486a3e3189c30ebf69c50,27
36,LerayXT,KAY_25-c,7d4d0676601fadf588516c213eacf5670adf2f7a,3
36,LerayXT,KAY_25-c,9d6483b1851b1497a3bcd2baa1b989872d217b06,6
36,LerayXT,KAY_25-c,4134676a98f3375822df9d21f5f52e8c9772458a,11
36,LerayXT,KAY_25-c,2d156326667e3cd3106ce3354fafee14d4eb493c,20
36,LerayXT,KAY_25-c,c31f4aeec39d54cd01931171a0c78eaa68780345,18
36,LerayXT,KAY_25-c,86eaf3f25487877e007c2e1e9d372250b6e6ebea,17
36,LerayXT,KAY_25-c,dd058c7fbc2dc17bd6cf26f64a6f3d6d6c66d41e,16
36,LerayXT,KAY_25-c,c213dd9f89e5f46a0ec75c9e4027d99ffc467c2d,6
36,LerayXT,KAY_25-c,8c59141e95788be8b8d4aacfcb72a8c98f629f8f,15
36,LerayXT,KAY_25-c,fad50ba28fcda0ab94a20a043d8267d915a17423,15
36,LerayXT,KAY_25-c,98fa7c1a92b57ffddc9c0d4817de73c54b998716,7
36,LerayXT,KAY_25-c,98afa42e7129bfd7e48d4a8e33b5a94e71f0ae27,13
36,LerayXT,KAY_25-c,a18bc779938e559713206a374a1242b69e0d630b,4
36,LerayXT,KAY_25-c,bd1940a28106c2f065590afdf0d467d840659d1f,3
36,LerayXT,KAY_25-c,6ad8cb196358bbc04dcba4b958eaf9759cf03bf8,12
36,LerayXT,KAY_25-c,3fffa7f992b4ee08ff0a6064f032691fbdc6dfd3,11
36,LerayXT,KAY_25-c,ccf2d6a89ac583cb7581fbaafe7da47ca186fdd2,11
36,LerayXT,KAY_25-c,0917f6a9f413107b2658abac403002992c39e53d,10
36,LerayXT,KAY_25-c,a3f4654d03aed5d5c33a0ef9287bae7e61107e2d,8
36,LerayXT,KAY_25-c,10c8485c1394b76fa6572dd5045a3965b2c93c75,8
36,LerayXT,KAY_25-c,28864cad19d7a729dcd1d5aa0a218ebff21ad414,7
36,LerayXT,KAY_25-c,3966879da6019e807ad0a1146e312decdb5edc32,7
36,LerayXT,KAY_25-c,9c67c669f6cb838822a7e465f92472bab27bbba3,6
36,LerayXT,KAY_25-c,5434d354d98463a68a0e753c78525f1f892ec06d,6
36,LerayXT,KAY_25-c,62cf8dd6482a350f6714f1fb93765a663cc7753b,6
36,LerayXT,KAY_25-c,8f7cd6c867b45e743c48886cbb63fc324d72286a,6
36,LerayXT,KAY_25-c,45093de342a85dfff5d3d26b7b644955aaea6e5f,5
36,LerayXT,KAY_25-c,2630aa49334a50f8a40c695282375cf7479cf598,5
36,LerayXT,KAY_25-c,1a8d1c29c5b371b49e1e216a1542c087ab86d546,4
36,LerayXT,KAY_25-c,5b4b7230bd5284f79dc2fce7e6271b01aa076aa9,4
36,LerayXT,KAY_25-c,37e8fc1db02ec28defdc9671a057b83a54c7c8a4,4
36,LerayXT,KAY_25-c,2de426c56a7bb1fb9c7849cd56addad1d0e51008,3
36,LerayXT,KAY_25-c,7ff8db31050aad3a82cdb33dd7f33793284741a1,2
37,LerayXT,KAY_26-a,9539f6a44c877269198249a8f0b5f957f8854c7e,137929
37,LerayXT,KAY_26-a,6f09afda42df08e5dbcce46aaa716e3203c03cf9,8888
37,LerayXT,KAY_26-a,47bbd1d6e0aacb5d6d4c4778bee6b57013741abd,3673
37,LerayXT,KAY_26-a,d4f4af9274778a50e48c6f66a6219ed20d8d535a,17893
37,LerayXT,KAY_26-a,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,26
37,LerayXT,KAY_26-a,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,121
37,LerayXT,KAY_26-a,f2486ab30b78f195d43d8a83da4387f65ae73ba7,613
37,LerayXT,KAY_26-a,cc66291fabb2eeb03160052caa4455ac202073e2,198
37,LerayXT,KAY_26-a,5589c9fd0b80abb991095d51b0d08322c825b1ab,393
37,LerayXT,KAY_26-a,1c8b16fb8ec494e8e799132635e1a77f390454ed,98
37,LerayXT,KAY_26-a,74288e9967e36f202922cbd4f83b5236a199f917,307
37,LerayXT,KAY_26-a,67ea62282df47a1b7579f046b745d6743fd791ad,206
37,LerayXT,KAY_26-a,f80c71e33339c6a16bcce1ad39d1f7b6e83419b2,184
37,LerayXT,KAY_26-a,17cd1fa9b9ab123bf12dd76b3ffff1a7042baac1,1516
37,LerayXT,KAY_26-a,00fde34a0d2b1a771056954fd70f2b3fa1f9248c,1336
37,LerayXT,KAY_26-a,80f508ff8834949761b45cfd60ecf7efa5c68e6c,213
37,LerayXT,KAY_26-a,1a3e2b0f0c8224ac525ca0cc6147c8dfc3a0f013,125
37,LerayXT,KAY_26-a,1d7b49f239271ef55c960b6c754d639d59320541,62
37,LerayXT,KAY_26-a,2484fd3672f5214eb0ffe903bb0be4f45ae35a2a,35
37,LerayXT,KAY_26-a,5820201fcdfb88a2ecac08c063d762233d6b8747,364
37,LerayXT,KAY_26-a,87cc03f785b8668a067e4ae97988ac6d17ba7be4,59
37,LerayXT,KAY_26-a,793f70d420780e5ec354c144293b035196fc50d4,87
37,LerayXT,KAY_26-a,5ed7987f603b71554377dc18dfa65dd96c4148d9,6
37,LerayXT,KAY_26-a,30d05a80fc816d5f9103e0b8eea6b44cb8a32446,14
37,LerayXT,KAY_26-a,61016a2c8e3ccaa07c89ca8c2773a30f0112120c,17
37,LerayXT,KAY_26-a,b94d3c4f979ae438dd1d91885c0ff8f748a84808,71
37,LerayXT,KAY_26-a,317a0f4948acf74d0f9571922b285195b7bdac87,63
37,LerayXT,KAY_26-a,9b988dc545cdf5263eac5f04cf7ae0507e0bd376,25
37,LerayXT,KAY_26-a,28338127609f6c33cc090e36b7a2863abee4549d,1
37,LerayXT,KAY_26-a,d939cb29dfcedafaece4bc6bf13513bbeaf6c138,91
37,LerayXT,KAY_26-a,bd00de11998b2902e3b31d204e16ca6f2b41d84a,187
37,LerayXT,KAY_26-a,421083529fdee5a061aa66b689aed64b49cb00fb,30
37,LerayXT,KAY_26-a,5751183adb9b9c5926051f11eb4cb0448184fe84,22
37,LerayXT,KAY_26-a,fcd3fb0d581db1b8740ca83c4eec612db977a178,2
37,LerayXT,KAY_26-a,683c94468830dfdab956d1d20be49a06b7d45b30,33
37,LerayXT,KAY_26-a,29b7d335d38a967bf2f227c9ff0dd2c4e0269e67,7
37,LerayXT,KAY_26-a,da212462b9bfce01f22c2d1f2d25041c7609dc00,33
37,LerayXT,KAY_26-a,b37c00efdcee0e621933748d45cca52a73dc9387,23
37,LerayXT,KAY_26-a,30cf1707b5511f9432011361cf86431c83150503,15
37,LerayXT,KAY_26-a,7d6de74a8051dc40fe29f7fc3c00a5065380ad73,12
37,LerayXT,KAY_26-a,5fba6855d0a6222171e9a57a4b4bca172dcd95ae,6
37,LerayXT,KAY_26-a,1231c8a00f195996128a52da71e6ecfe78853793,5
37,LerayXT,KAY_26-a,72110139dec881861bc2d4d1bbd90a9255bf688e,4
37,LerayXT,KAY_26-a,0095e8b3e3d2f039bc585a301bdec43a6e94d2b7,2
38,LerayXT,KAY_26-b,9539f6a44c877269198249a8f0b5f957f8854c7e,130786
38,LerayXT,KAY_26-b,6f09afda42df08e5dbcce46aaa716e3203c03cf9,11017
38,LerayXT,KAY_26-b,47bbd1d6e0aacb5d6d4c4778bee6b57013741abd,3355
38,LerayXT,KAY_26-b,d4f4af9274778a50e48c6f66a6219ed20d8d535a,22376
38,LerayXT,KAY_26-b,f036f833bbc18e08a3d645fb6450c9b9a84b0f67,125
38,LerayXT,KAY_26-b,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,278
38,LerayXT,KAY_26-b,f2486ab30b78f195d43d8a83da4387f65ae73ba7,877
38,LerayXT,KAY_26-b,cc66291fabb2eeb03160052caa4455ac202073e2,255
38,LerayXT,KAY_26-b,5589c9fd0b80abb991095d51b0d08322c825b1ab,525
38,LerayXT,KAY_26-b,1c8b16fb8ec494e8e799132635e1a77f390454ed,267
38,LerayXT,KAY_26-b,74288e9967e36f202922cbd4f83b5236a199f917,151
38,LerayXT,KAY_26-b,67ea62282df47a1b7579f046b745d6743fd791ad,59
38,LerayXT,KAY_26-b,f80c71e33339c6a16bcce1ad39d1f7b6e83419b2,199
38,LerayXT,KAY_26-b,108d4657158923e75cc49074e7b77dd24fbb23ed,241
38,LerayXT,KAY_26-b,17cd1fa9b9ab123bf12dd76b3ffff1a7042baac1,1863
38,LerayXT,KAY_26-b,00fde34a0d2b1a771056954fd70f2b3fa1f9248c,860
38,LerayXT,KAY_26-b,80f508ff8834949761b45cfd60ecf7efa5c68e6c,160
38,LerayXT,KAY_26-b,1a3e2b0f0c8224ac525ca0cc6147c8dfc3a0f013,22
38,LerayXT,KAY_26-b,2484fd3672f5214eb0ffe903bb0be4f45ae35a2a,28
38,LerayXT,KAY_26-b,5820201fcdfb88a2ecac08c063d762233d6b8747,468
38,LerayXT,KAY_26-b,30d05a80fc816d5f9103e0b8eea6b44cb8a32446,56
38,LerayXT,KAY_26-b,61016a2c8e3ccaa07c89ca8c2773a30f0112120c,15
38,LerayXT,KAY_26-b,317a0f4948acf74d0f9571922b285195b7bdac87,65
38,LerayXT,KAY_26-b,24d793c33398cd75242ae673dda93582e4daaa55,232
38,LerayXT,KAY_26-b,7bd4659a048a78f2daf815f670e60ab0b5ec2d7a,242
38,LerayXT,KAY_26-b,dd9e5308150ac01dd7f1eea5387b71247271fe73,27
38,LerayXT,KAY_26-b,d90a2ce5ed640b15bef438ad517b126e7b38a3ce,92
38,LerayXT,KAY_26-b,1524428f324a53ae06608dd4574712bd99ce1d5a,91
38,LerayXT,KAY_26-b,c961888837d6e83542b643560f258f7047f4fb64,8
38,LerayXT,KAY_26-b,3d176fc7382e5e99a5383f0d57c5fee1b7e4f247,12
38,LerayXT,KAY_26-b,8c4f46cb66ed98a7aab62317777fdbcf0e7953db,16
38,LerayXT,KAY_26-b,d305fa97eab767192b8065c736b89815a921ab76,7
38,LerayXT,KAY_26-b,329e5abf1ac2c23997ba3a56f563050158ce4190,43
38,LerayXT,KAY_26-b,df523c51c37dedeecc66c2f5b20279dd6eda4749,44
38,LerayXT,KAY_26-b,683c94468830dfdab956d1d20be49a06b7d45b30,20
38,LerayXT,KAY_26-b,7aa2d82e3ae6c352efbcef0c6bddb189eb602c3b,31
38,LerayXT,KAY_26-b,906b49395f5375d1bdd02f968f5091d089cb4c16,33
38,LerayXT,KAY_26-b,9a6c51daef98d21db72d202d0cec96f75a3b3d0c,25
38,LerayXT,KAY_26-b,fa56d6732a5f2eb3d383216b71060bccdf5b0b64,24
38,LerayXT,KAY_26-b,60063536bb8b1903136d489fbd7fa62929a72014,17
38,LerayXT,KAY_26-b,8a2e22401594e96764b50cfbcf81f6d6d730dc22,15
38,LerayXT,KAY_26-b,ffb1b9d977f97d70b3ae4256be8399fc6314444b,14
38,LerayXT,KAY_26-b,1b6c590ce42604cb1c74ea0f44630a6d026f6cf6,7
38,LerayXT,KAY_26-b,5e296347f6e0d7503faa24bd94219bdbfacdb5f6,6
38,LerayXT,KAY_26-b,04f82ec03b68a26b1ff7978599de74049df98162,4
38,LerayXT,KAY_26-b,f400b01ea1aff5b710f54f309cf7e129551fc159,2
39,LerayXT,KAY_26-c,9539f6a44c877269198249a8f0b5f957f8854c7e,134646
39,LerayXT,KAY_26-c,6f09afda42df08e5dbcce46aaa716e3203c03cf9,11398
39,LerayXT,KAY_26-c,47bbd1d6e0aacb5d6d4c4778bee6b57013741abd,3681
39,LerayXT,KAY_26-c,d4f4af9274778a50e48c6f66a6219ed20d8d535a,20612
39,LerayXT,KAY_26-c,2f6a80aeea4509966ca4f28eec3ac6112ed6d044,110
39,LerayXT,KAY_26-c,f2486ab30b78f195d43d8a83da4387f65ae73ba7,652
39,LerayXT,KAY_26-c,cc66291fabb2eeb03160052caa4455ac202073e2,232
39,LerayXT,KAY_26-c,5589c9fd0b80abb991095d51b0d08322c825b1ab,576
39,LerayXT,KAY_26-c,1c8b16fb8ec494e8e799132635e1a77f390454ed,77
39,LerayXT,KAY_26-c,74288e9967e36f202922cbd4f83b5236a199f917,561
39,LerayXT,KAY_26-c,67ea62282df47a1b7579f046b745d6743fd791ad,271
39,LerayXT,KAY_26-c,f80c71e33339c6a16bcce1ad39d1f7b6e83419b2,95
39,LerayXT,KAY_26-c,108d4657158923e75cc49074e7b77dd24fbb23ed,344
39,LerayXT,KAY_26-c,17cd1fa9b9ab123bf12dd76b3ffff1a7042baac1,1683
39,LerayXT,KAY_26-c,00fde34a0d2b1a771056954fd70f2b3fa1f9248c,966
39,LerayXT,KAY_26-c,80f508ff8834949761b45cfd60ecf7efa5c68e6c,158
39,LerayXT,KAY_26-c,c94b431bd56cbd46286cb32c7f579e99843ab2df,55
39,LerayXT,KAY_26-c,2484fd3672f5214eb0ffe903bb0be4f45ae35a2a,88
39,LerayXT,KAY_26-c,5820201fcdfb88a2ecac08c063d762233d6b8747,474
39,LerayXT,KAY_26-c,ecbcc3bd709776326a720729ad74c020c160aa3a,85
39,LerayXT,KAY_26-c,793f70d420780e5ec354c144293b035196fc50d4,70
39,LerayXT,KAY_26-c,5ed7987f603b71554377dc18dfa65dd96c4148d9,37
39,LerayXT,KAY_26-c,61016a2c8e3ccaa07c89ca8c2773a30f0112120c,9
39,LerayXT,KAY_26-c,b94d3c4f979ae438dd1d91885c0ff8f748a84808,181
39,LerayXT,KAY_26-c,dd74a307dc5c5ea23c3818ad3bd29001b81f6add,271
39,LerayXT,KAY_26-c,7bd4659a048a78f2daf815f670e60ab0b5ec2d7a,241
39,LerayXT,KAY_26-c,f0ac20495fe6719db397e97f38b6074e2dc44d69,2
39,LerayXT,KAY_26-c,51e62de137e94c38f26df10155cb30ea226d70a8,88
39,LerayXT,KAY_26-c,d90a2ce5ed640b15bef438ad517b126e7b38a3ce,83
39,LerayXT,KAY_26-c,28338127609f6c33cc090e36b7a2863abee4549d,1
39,LerayXT,KAY_26-c,3d176fc7382e5e99a5383f0d57c5fee1b7e4f247,22
39,LerayXT,KAY_26-c,615327df6c2e11a92a42c57d7bbf55cb15e48e40,69
39,LerayXT,KAY_26-c,1c8c2348724931b89ef34e76b97eeca846f7426f,58
39,LerayXT,KAY_26-c,6ff72a7a89a85e033701ef4d8d6673b8865c464c,86
39,LerayXT,KAY_26-c,329e5abf1ac2c23997ba3a56f563050158ce4190,35
39,LerayXT,KAY_26-c,bf0b64ff9e2ee80a06b6708f24fc3fb379a70628,75
39,LerayXT,KAY_26-c,822416b78d4a78ebdf184ec0029a02b96dfcb651,68
39,LerayXT,KAY_26-c,7aa2d82e3ae6c352efbcef0c6bddb189eb602c3b,22
39,LerayXT,KAY_26-c,2f130957ecf8ab8b802199d22cec4b1d61903579,45
39,LerayXT,KAY_26-c,63eae5a6b3fce9151a6a5460b6d9282506380e6f,45
39,LerayXT,KAY_26-c,cbb673b43ca7335f3ccb05b72ddafce690b35b4f,37
39,LerayXT,KAY_26-c,3eb3b6cb5e471baa6500391955b4de3f3bd03990,25
